"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1373","FFS, so much for editing THAT chapter again... Man Flu strikes...",FALSE,0,NA,2018-03-08 21:24:32,FALSE,NA,"971859236073418754",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Angry_Cumbrian",0,FALSE,FALSE,NA,NA
"1374",".@Walgreens and @cvspharmacy, are you aware that #antivaxxers are using your lax receipt policy to lie to their emp‚Ä¶ https://t.co/4xZTobXe0J",FALSE,0,NA,2018-03-08 21:24:23,TRUE,NA,"971859197909487616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Caitlin12com",0,FALSE,FALSE,NA,NA
"1375","@Norahontas Vaginal flu. It's a thing",FALSE,0,"Norahontas",2018-03-08 21:24:19,FALSE,"971786644780208129","971859181647966208","314971032","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MHtoTha",0,FALSE,FALSE,NA,NA
"1376","I got the flu Ì†ΩÌ∏í",FALSE,0,"kymisha27",2018-03-08 21:24:11,FALSE,"970505930109419520","971859145744793600","740006282711568385","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kymisha27",0,FALSE,FALSE,NA,NA
"1377","People are still getting the flu. Deaths are still being reported- yet the flu shot pushers are still pushing the... https://t.co/EjpCGxrqfI",FALSE,0,NA,2018-03-08 21:23:38,FALSE,NA,"971859006716284929",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","KathyPatriotSC",0,FALSE,FALSE,NA,NA
"1378","I think i have the flu again",FALSE,3,NA,2018-03-08 21:23:15,FALSE,NA,"971858912722018304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheseDolansTho",0,FALSE,FALSE,NA,NA
"1379","Flu season: Calgary epicentre of the disease in Alberta | Calgary Herald https://t.co/ffGtQOk0HF ‚ûú‚Ä¶ https://t.co/NTQxkPfUoR",FALSE,0,NA,2018-03-08 21:22:57,TRUE,NA,"971858837123862528",NA,"<a href=""http://ruebot.net"" rel=""nofollow"">Calgary Herald Diff</a>","yyc_herald_diff",0,FALSE,FALSE,NA,NA
"1380","@artofeyeris Deadlines or is that the other way around? Deadlines cause flu?",FALSE,0,"artofeyeris",2018-03-08 21:22:55,FALSE,"971814270521544704","971858827489443841","1677949992","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sofairyquiet",0,FALSE,FALSE,NA,NA
"1381","My flu is over. I'm returning to my normally grumpy self.",FALSE,1,NA,2018-03-08 21:22:50,FALSE,NA,"971858807474319361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","danfbarry",0,FALSE,FALSE,NA,NA
"1382","TREY SONGZ JUMP UP CELEBRATE PEE FART POULTRY. YOU FART DIGITAL MARKETING KETO DIET MONTREAL LYKKE LUMPISH DOG POO‚Ä¶ https://t.co/TClruVstm9",FALSE,0,NA,2018-03-08 21:22:20,TRUE,NA,"971858680973967360",NA,"<a href=""https://twitter.com/feryooit"" rel=""nofollow"">FERYOOIT ELYOOIPS</a>","feryooit",0,FALSE,FALSE,NA,NA
"1383","@_prissiG dicks cold n flu",FALSE,0,"_prissiG",2018-03-08 21:22:09,FALSE,"971857040766365697","971858634731868160","2180359864","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tiffyjade_",0,FALSE,FALSE,NA,NA
"1384","Doctor Blows Whistle on Flu Shot: 'It‚Äôs Designed to Spread Cancer'-
https://t.co/OcFgWoNYvO
Via - @NeonNettle
#NeonNettle",FALSE,0,NA,2018-03-08 21:22:04,FALSE,NA,"971858614695624704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thosesentforth",0,FALSE,FALSE,NA,NA
"1385","@aproxy Bahahahahaha! I guess not being able to sleep from this dang flu was a plus side in this case because YES I‚Ä¶ https://t.co/1NLVVsNjsZ",FALSE,1,"aproxy",2018-03-08 21:21:38,TRUE,"971754243978915840","971858505052299264","19462898","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BreeEdwards81",0,FALSE,FALSE,NA,NA
"1386","Boy, #MIZZOU looks like they have absolutely no energy. Did Geist give everyone the flu?",FALSE,0,NA,2018-03-08 21:21:29,FALSE,NA,"971858466619961344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JournSCampbell",0,FALSE,FALSE,NA,NA
"1387","@waltshaub Do not push yourself.  Rest, rest and rest.  Stay hydrated.  This is a monster flu.",FALSE,0,"waltshaub",2018-03-08 21:21:21,FALSE,"971842231509442561","971858434638471169","830908366377611266","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnneWorner",0,FALSE,FALSE,NA,NA
"1388","Yes me too.
They say he has a contiguous flu.
So when we gets well and get a flu vaccine.
He must come to the studi‚Ä¶ https://t.co/xN5J4766hG",FALSE,0,NA,2018-03-08 21:20:51,TRUE,NA,"971858307949514754",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","thandomasanabo",0,FALSE,FALSE,NA,NA
"1389","I hope this flu is not gonna kill me.Ì†ΩÌ∏≠",FALSE,0,NA,2018-03-08 21:20:51,FALSE,NA,"971858307915927553",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deemandiya",0,FALSE,FALSE,NA,NA
"1390","@MikScarlet Surprised you‚Äôve lasted this long - that Di flu is bad news for us blokes!",FALSE,1,"MikScarlet",2018-03-08 21:20:42,FALSE,"971826838527008772","971858270263631872","1487224332","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cpchris",0,FALSE,FALSE,NA,NA
"1391","The flu is killliiinggg me Ì†ΩÌ∏´",FALSE,0,NA,2018-03-08 21:20:41,FALSE,NA,"971858266358730752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1RepublicHomie",0,FALSE,FALSE,NA,NA
"1392","this flu is giving me a bad headache.
Ì†æÌ¥ßÌ†æÌ¥ï",FALSE,0,NA,2018-03-08 21:20:25,FALSE,NA,"971858198390104065",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meraalnaqbii",0,FALSE,FALSE,NA,NA
"1393","the one plus of the flu is I‚Äôve lost 10 lbs time to update my license",FALSE,1,NA,2018-03-08 21:20:14,FALSE,NA,"971858154722963457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chostephan",0,FALSE,FALSE,NA,NA
"1394","This Tuesday (3/13) - ""A Conversation with the Nation's Chief Flu Fighter"" -- Daniel Jernigan, Director of the Infl‚Ä¶ https://t.co/vLFi0aOObg",FALSE,2,NA,2018-03-08 21:20:02,TRUE,NA,"971858102667628545",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","EmoryMedicine",2,FALSE,FALSE,NA,NA
"1395","Sick enough for dubbed Gundam OO &amp; building HG gunpla while hoovering down ginger ale and nyquil. Yayyyy flu  seaso‚Ä¶ https://t.co/7TTe668zbs",FALSE,0,NA,2018-03-08 21:19:58,TRUE,NA,"971858086552981504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","burgundyshark",0,FALSE,FALSE,NA,NA
"1396","Review of This Year's Severe Flu Season: CDC, FDA, NIH and BARDA Officials Discuss - Regulatory Focus‚Ä¶ https://t.co/6kR61bh0MD",FALSE,0,NA,2018-03-08 21:19:45,TRUE,NA,"971858032245194752",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","SciSolutions",0,FALSE,FALSE,NA,NA
"1397","NC flu deaths rise to the most in at least a decade. Here‚Äôs why this season is so bad. https://t.co/PAnQJhZLza",FALSE,0,NA,2018-03-08 21:19:29,FALSE,NA,"971857965807529985",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EWitherspoon",0,FALSE,FALSE,NA,NA
"1398","FLU TEST IS SO UGLY EWWW",FALSE,0,NA,2018-03-08 21:19:05,FALSE,NA,"971857864150192130",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kindakels_",0,FALSE,FALSE,NA,NA
"1399","@waltshaub Took me 10 days - even with the flu shot for 65+. Hit by a Ì†ΩÌ∫å Ì†ΩÌ∫Ü and Ì†ΩÌ∫ö ... first in drive, then in reverse.",FALSE,0,"waltshaub",2018-03-08 21:19:00,FALSE,"971842231509442561","971857844302729216","830908366377611266","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pawz12_oh",0,FALSE,FALSE,NA,NA
"1400","Firestone CLC students have banded together in support of Ryan Hayes, a classmate who for the past few weeks has be‚Ä¶ https://t.co/mvpnfBpgGm",FALSE,0,NA,2018-03-08 21:18:53,TRUE,NA,"971857811104845824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Akrondotcom",0,FALSE,FALSE,NA,NA
"1401","Top Doctor: New #FLU Epidemic Could Kill 33 Million People In 200 days https://t.co/cpGK6fLQVw https://t.co/m2vuOZQcQu",FALSE,4,NA,2018-03-08 21:18:44,FALSE,NA,"971857773075075072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheNYevening",3,FALSE,FALSE,NA,NA
"1402","Mind my ugliness but... think I need flu more often... my face has got a little thinner #Yaaaas https://t.co/A5eqLp4mPy",FALSE,1,NA,2018-03-08 21:18:27,FALSE,NA,"971857705471217664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SophieGudge_",0,FALSE,FALSE,NA,NA
"1403","@ryanthedilfguy not sure yet, i was here a few weeks ago for a kidney infection but they‚Äôre thinking it‚Äôs more like‚Ä¶ https://t.co/sUnFYu1x5z",FALSE,1,"ryanthedilfguy",2018-03-08 21:18:22,TRUE,"971855254923902977","971857682100518919","2775014624","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sailorbecc",0,FALSE,FALSE,NA,NA
"1404","Pretty sure the flu doesn't last 2 months, and even then, having the flu doesn't keep you from checking your email... Ì†ΩÌ∏íÌ†ΩÌ∏íÌ†ΩÌ∏íÌ†ΩÌ∏íÌ†ΩÌ∏íÌ†ΩÌ∏íÌ†ΩÌ∏íÌ†ΩÌ∏í",FALSE,0,NA,2018-03-08 21:18:22,FALSE,NA,"971857681970417664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","7__8_7",0,FALSE,FALSE,NA,NA
"1405","kw: antiviral, src: https://t.co/sNZuBOubko: Flu experts call for new technologies",FALSE,0,NA,2018-03-08 21:18:19,FALSE,NA,"971857668217475072",NA,"<a href=""http://placeholder.com"" rel=""nofollow"">temp b app</a>","temp_b123",0,FALSE,FALSE,NA,NA
"1406","Department of Justice Sues County in Wisconsin Over Nurse Being Forced to Receive Flu Shot Against Her Religious Be‚Ä¶ https://t.co/DxOx4wiB11",FALSE,0,NA,2018-03-08 21:18:13,TRUE,NA,"971857646453223425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PandoraFiles",0,FALSE,FALSE,NA,NA
"1407","Scientists Verify Elderberry Beats the Flu, Prevents Colds &amp; Strengthens Immunity - The Science Of Eating https://t.co/0NP611jCwg",FALSE,0,NA,2018-03-08 21:18:12,FALSE,NA,"971857640904110080",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","GailRosenthal",0,FALSE,FALSE,NA,NA
"1408","@shannon_ashleee She got that flu going around yeah I know it‚Äôs summer time but you know with climate change and all that malarkey",FALSE,0,"shannon_ashleee",2018-03-08 21:18:02,FALSE,"971857197771747329","971857599405744128","867391928719028225","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","letogucci",0,FALSE,FALSE,NA,NA
"1409","@RealBetah My morning was terrible because I had to get up at 530 am and complete work from school that I didn‚Äôt co‚Ä¶ https://t.co/rBge2k4dcm",FALSE,0,"RealBetah",2018-03-08 21:17:55,TRUE,"971703182517784576","971857570163027968","3757694415","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Flamigo4",0,FALSE,FALSE,NA,NA
"1410","@waltshaub Yes...the cold/flu/plague thing that has been floating around is rough. Take time to rest and get better‚Ä¶ https://t.co/NJcgmkNBEY",FALSE,0,"waltshaub",2018-03-08 21:17:50,TRUE,"971529047925719045","971857549363482624","830908366377611266","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rubiesdiamonds",0,FALSE,FALSE,NA,NA
"1411","Should I try to drink some wine (a bottle) tonight even though I just got over the stomach flu?",FALSE,0,NA,2018-03-08 21:17:50,FALSE,NA,"971857547366985729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hannrenee13",0,FALSE,FALSE,NA,NA
"1412","@iam_Lemza Ahhh yes sir,indeed these are the things we like to know.I don't want to have to deal with ""the flu this‚Ä¶ https://t.co/z2kf8pFG3p",FALSE,1,"iam_Lemza",2018-03-08 21:17:45,TRUE,"971856471909720069","971857526529683456","834801512236904452","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OmhleMadai",0,FALSE,FALSE,NA,NA
"1413","This Dude is being rocked hard by the flu. Day 4 of 102 degree fevers, body aches and intense desire to get better or die. This sucks bad.",FALSE,0,NA,2018-03-08 21:17:30,FALSE,NA,"971857464533635073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DudeistPriest68",0,FALSE,FALSE,NA,NA
"1414","I can tell this flu is about to fuq me up!",FALSE,0,NA,2018-03-08 21:17:23,FALSE,NA,"971857436419264512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shay_Buhler",0,FALSE,FALSE,NA,NA
"1415","Doctor Blows Whistle on Flu Shot: 'It‚Äôs Designed to Spread Cancer' Dr. John Bergman issues warning to the public of‚Ä¶ https://t.co/zVbpS0Cp7f",FALSE,1,NA,2018-03-08 21:17:10,TRUE,NA,"971857379619983361",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JgvJaime",1,FALSE,FALSE,NA,NA
"1416","Came home from a rubbish day at work, full of man flu and I get this jungle picture from my daughter Molly. All of‚Ä¶ https://t.co/bGjFm8LAq7",FALSE,5,NA,2018-03-08 21:17:08,TRUE,NA,"971857371029909504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NMattryan",0,FALSE,FALSE,NA,NA
"1417","I thought I was just ‚Äúuncomfortably pregnant‚Äù yesterday and did not realize I was coming down with some kind of col‚Ä¶ https://t.co/XltnEfDGNF",FALSE,0,"coeurdartichaut",2018-03-08 21:17:05,TRUE,"971856983912411136","971857359784980482","60772866","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","coeurdartichaut",0,FALSE,FALSE,NA,NA
"1418","Here's what to do if you get a nasty flu this year: https://t.co/zVuCaPLCA1",FALSE,0,NA,2018-03-08 21:17:04,FALSE,NA,"971857355305570305",NA,"<a href=""http://www.onsugar.com"" rel=""nofollow"">OnSugar.com</a>","POPSUGARFitness",1,FALSE,FALSE,NA,NA
"1419","The flu is rampant! What can you do to Boost Your Immune System?  I have a blog post that can tell you have to be a‚Ä¶ https://t.co/e6dAdt9Gyq",FALSE,0,NA,2018-03-08 21:16:47,TRUE,NA,"971857285256392704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ToddJudkins",0,FALSE,FALSE,NA,NA
"1420","@UHC You denied my daughter surgery that would allow her to eat something harder than pasta or eggs and you are wor‚Ä¶ https://t.co/9zEMh64X8f",FALSE,0,"UHC",2018-03-08 21:16:32,TRUE,"959078135278067714","971857221008199681","397462571","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SueNYC",0,FALSE,FALSE,NA,NA
"1421","@waltshaub If it's the flu, please look into tamiflu quickly, it works best if taken within first day or so. Be well!",FALSE,0,"waltshaub",2018-03-08 21:16:21,FALSE,"971842231509442561","971857174895964160","830908366377611266","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lepinkpig",0,FALSE,FALSE,NA,NA
"1422","@burgerbecky Swine flu",FALSE,1,"burgerbecky",2018-03-08 21:15:58,FALSE,"971855519395676160","971857077541982208","17081863","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","a2_4am",0,FALSE,FALSE,NA,NA
"1423","Ohio employees should not be stripped of their inalienable right to self-determination and bodily integrity as it r‚Ä¶ https://t.co/Xj5sJhfzNg",FALSE,0,NA,2018-03-08 21:15:54,TRUE,NA,"971857060383088640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","soybean52",0,FALSE,FALSE,NA,NA
"1424","Cold + flu myths debunked at Feisty Frugal &amp; Fabulous along with your chance to win a #BoogieWipes prize package to‚Ä¶ https://t.co/qoQGH2eVbn",FALSE,0,NA,2018-03-08 21:15:41,TRUE,NA,"971857009007038465",NA,"<a href=""http://giveawaytools.com"" rel=""nofollow"">Giveaway Tools Confirmation</a>","greeeneyedwhwom",0,FALSE,FALSE,NA,NA
"1425","@Marisha_Ray I hate that so much. Usually happens around my period. Hope you're not getting the stomach flu like me Ì†ΩÌ∏ê",FALSE,0,"Marisha_Ray",2018-03-08 21:15:38,FALSE,"971835302003195904","971856996474478593","126210634","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fallout4critter",0,FALSE,FALSE,NA,NA
"1426","Finally over the flu (mostly) and making more firecrackers and bottle rockets! So much fun!‚Ä¶ https://t.co/OXarQybcLJ",FALSE,1,NA,2018-03-08 21:15:36,FALSE,NA,"971856985149845514",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rnkelli",0,FALSE,FALSE,NA,NA
"1427","When you spend a whole day cuddling a baby and then you find out they have swine flu Ì†ΩÌπÉ thanks",FALSE,0,NA,2018-03-08 21:15:22,FALSE,NA,"971856926177886208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jessc0114",0,FALSE,FALSE,NA,NA
"1428","Say what? Breitbart news publishes WebMD flu vaccine propaganda shaped by pharmaceutical giants https://t.co/bd0FudBYeU",FALSE,4,NA,2018-03-08 21:15:11,FALSE,NA,"971856883479965696",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","4thAnon",4,FALSE,FALSE,NA,NA
"1429","Expert Confirms Flu Shot Behind Deadly Epidemic That's Killed Thousands Influenza epidemic caused by vaccines itsel‚Ä¶ https://t.co/kCbrULnyZ1",FALSE,0,NA,2018-03-08 21:15:00,TRUE,NA,"971856837623631872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JgvJaime",0,FALSE,FALSE,NA,NA
"1430","An update on the #flu coming up on @wsbtv",FALSE,0,NA,2018-03-08 21:15:00,FALSE,NA,"971856835891355650",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CraigLucie",0,FALSE,FALSE,NA,NA
"1431","Someone unfollowed me over a flu shot post? Really? It was a summary of a lawsuit initiated by the DOJ on behalf of‚Ä¶ https://t.co/554nvoqFEA",FALSE,0,NA,2018-03-08 21:14:43,TRUE,NA,"971856764558864392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheRobinBull",0,FALSE,FALSE,NA,NA
"1432","You feigning for the flu eh?Ì†æÌ∑ê",FALSE,0,NA,2018-03-08 21:14:38,FALSE,NA,"971856743805407234",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JustMabes",0,FALSE,FALSE,NA,NA
"1433","Flu Activity Slowing Down, Says CDC https://t.co/01DjPfr10g via @YouTube",FALSE,0,NA,2018-03-08 21:14:37,FALSE,NA,"971856737375477760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MoshiurPappu",0,FALSE,FALSE,NA,NA
"1434","For the first time in forever the free flu jabs at work are being done on my day off. 
My desire for a sleep in out‚Ä¶ https://t.co/jyqDiubRkE",FALSE,2,NA,2018-03-08 21:14:37,TRUE,NA,"971856737174040576",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TimsRedPants",0,FALSE,FALSE,NA,NA
"1435","@LotusOak Look at what flu shot can do to your  nervous system, and this is just a flu shot, now you can see what i‚Ä¶ https://t.co/mSyKFDMCsZ",FALSE,0,"RsRckt",2018-03-08 21:14:29,TRUE,"971855086874918914","971856706606116864","2755111285","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RsRckt",0,FALSE,FALSE,NA,NA
"1436","Sibling/housemate has flu. My attempt at sympathy: ‚Äúhere. I made you a snot rag bin.‚Äù",FALSE,0,NA,2018-03-08 21:14:25,FALSE,NA,"971856688935587844",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MeganHoggins",0,FALSE,FALSE,NA,NA
"1437","Johnny Rivers - Rockin' Pneumonia and The Boogie Woogie Flu #Phish #RealFans #Love #Light",FALSE,0,NA,2018-03-08 21:14:24,FALSE,NA,"971856683457761282",NA,"<a href=""https://radio.co"" rel=""nofollow"">Radio.co now playing</a>","JEMPradio",0,FALSE,FALSE,NA,NA
"1438","What should I bingewatch Ì†ΩÌ≥∫ while home with the flu? I barely watch TV... only @GreysABC. So the sky‚Äôs the limit...‚Ä¶ https://t.co/zGdcIrxXVo",FALSE,0,NA,2018-03-08 21:14:10,TRUE,NA,"971856626041802752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iPeggy",0,FALSE,FALSE,NA,NA
"1439","@AnnMarieMooney2 @Utleyjacobite @lirpalomina @Maelie124 @MsEmmaPeele @mom_ceo_dj @ShelbyKStewart @KikiAdine‚Ä¶ https://t.co/NZqmpFAGon",FALSE,7,"AnnMarieMooney2",2018-03-08 21:14:02,TRUE,"971855106877554695","971856592072212483","392485441","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rkfatheree",0,FALSE,FALSE,NA,NA
"1440","I got a flu shot
I GOT THE FLU !
Thank you big pharmaÌ†æÌ¥ÆÌ†æÌ¥ßÌ†ΩÌ≤©",FALSE,0,NA,2018-03-08 21:13:59,FALSE,NA,"971856578658922496",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","URiT2",0,FALSE,FALSE,NA,NA
"1441","I got a flu shot
I GOT THE FLU !
Thank you big pharmaÌ†æÌ¥ÆÌ†æÌ¥ßÌ†ΩÌ≤© #URiT2News",FALSE,0,NA,2018-03-08 21:13:59,FALSE,NA,"971856578352738304",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","URiT2",0,FALSE,FALSE,NA,NA
"1442","I seem to have some mild cold or flu, with a swollen throat, headaches, &amp; fatigue. Nothing dramatic. But my work sc‚Ä¶ https://t.co/KAotJZXDeL",FALSE,4,NA,2018-03-08 21:13:57,TRUE,NA,"971856571591356416",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","smreine",0,FALSE,FALSE,NA,NA
"1443","Not sure what kind of a flu bug I got but this is a week today and I‚Äôm still feeling Ì†æÌ¥Æ ...",FALSE,1,NA,2018-03-08 21:13:53,FALSE,NA,"971856555309121536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NakedMeeple",0,FALSE,FALSE,NA,NA
"1444","@burgerbecky Swine flu?",FALSE,1,"burgerbecky",2018-03-08 21:13:48,FALSE,"971855519395676160","971856533209468934","17081863","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iŒüS</a>","_durn_",0,FALSE,FALSE,NA,NA
"1445","Federal Officials Push for New Types of Flu Vaccines. More from @LaClason. $ https://t.co/QRppxJdCly",FALSE,0,NA,2018-03-08 21:13:44,FALSE,NA,"971856514884481025",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CQHealthTweet",0,FALSE,FALSE,NA,NA
"1446","I‚Äôm not trying to brag or anything but I‚Äôm looking so bomb post flu. I may never eat again.",FALSE,2,NA,2018-03-08 21:13:22,FALSE,NA,"971856425394749440",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","_highna",0,FALSE,FALSE,NA,NA
"1447","AdamAbdulla@Silvy. I am his biggest fan. Love him so wanted to come meet him hope dr gives me some good flu meds. W‚Ä¶ https://t.co/6oIYaN18HW",FALSE,0,NA,2018-03-08 21:13:14,TRUE,NA,"971856390401789953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SarloMarilyn",0,FALSE,FALSE,NA,NA
"1448","@Jon_Clifton78 Yes I believe so.  Doc confirmed I had flu a few weeks back but I did have any sneezing or sore thro‚Ä¶ https://t.co/1KGbEEeFO6",FALSE,1,"Jon_Clifton78",2018-03-08 21:13:13,TRUE,"971498640886960129","971856387713257473","24572862","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","elliestreasures",0,FALSE,FALSE,NA,NA
"1449","literally have the flu and nobody has asked me if I‚Äôm okay like wow thank you so much for caring",FALSE,0,"crazyfoolslove",2018-03-08 21:13:05,FALSE,"971856259975602177","971856353097494528","2909177527","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","crazyfoolslove",0,FALSE,FALSE,NA,NA
"1450","It‚Äôs spring break and i have the flu Ì†ΩÌ∏¢Ì†ΩÌ∏≠",FALSE,1,NA,2018-03-08 21:13:00,FALSE,NA,"971856334034436098",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lexay_13",0,FALSE,FALSE,NA,NA
"1451","Flu experts warn of imminent pandemic that will kill '300 million' https://t.co/Kb8aeZsAxE via @MailOnline",FALSE,0,NA,2018-03-08 21:12:57,FALSE,NA,"971856321514475520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dioltas8",0,FALSE,FALSE,NA,NA
"1452","I really hope I‚Äôm not getting the flu again Ì†æÌ¥¶Ì†ºÌøæ‚Äç‚ôÄÔ∏è",FALSE,0,NA,2018-03-08 21:12:56,FALSE,NA,"971856315269206017",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","comillz",0,FALSE,FALSE,NA,NA
"1453","Government Flu - Dead Kennedys - Subversive Sounds for Freaks of All Ages. https://t.co/gplMv0n8Vu #music  #wholesome",FALSE,0,NA,2018-03-08 21:12:42,FALSE,NA,"971856258096599040",NA,"<a href=""http://macinmind.com/Radiologik"" rel=""nofollow"">Radiologik DJ</a>","wholesomeradio",2,FALSE,FALSE,NA,NA
"1454","Death Toll Due To Flu Now Stands At 184 In Arkansas https://t.co/Wqr3YfuGKL https://t.co/C6ozG967G6",FALSE,0,NA,2018-03-08 21:12:30,FALSE,NA,"971856208553488384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","5NEWS",1,FALSE,FALSE,NA,NA
