"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1845","Bulgaria - OIE report on outbreak of highly pathogenic H5N8 bird flu https://t.co/pzAQbIfbJj h/t Pathfinder",FALSE,0,NA,2018-03-09 03:58:01,FALSE,NA,"971958259753062400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FluTrackers",0,FALSE,FALSE,NA,NA
"1846","pretty sure im sick. super scared its the flu. im really not tryna die.",FALSE,3,NA,2018-03-09 03:57:27,FALSE,NA,"971958114462388224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sablynnsim",0,FALSE,FALSE,NA,NA
"1847","@suannelqr @DrYardSale @TapeReaderDanno @leroyjo65459240 @tonyposnanski @HillaryClinton The flu https://t.co/oHZ8qGooYR",FALSE,0,"suannelqr",2018-03-09 03:57:23,FALSE,"970128357546430469","971958099341971456","253607208","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realjasonbremer",0,FALSE,FALSE,NA,NA
"1848","THE ELDERBERRY SYRUP RECIPE THAT CAN CURE A COLD OR FLU IN 3 DAYS!‚Ä¶ https://t.co/cC0r9Z8pxO",FALSE,8,NA,2018-03-09 03:56:49,TRUE,NA,"971957957024890887",NA,"<a href=""https://postcron.com"" rel=""nofollow"">Postcron App</a>","holistichealthq",3,FALSE,FALSE,NA,NA
"1849","mom's take on the @brckhmptn show 2nite https://t.co/Ge24K3ji0o",FALSE,9,NA,2018-03-09 03:56:26,FALSE,NA,"971957859754811392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Yuppie_Flu",0,FALSE,FALSE,NA,NA
"1850","@hapfrap My go to is when everyone gets the flu. https://t.co/RRcKlvAKmh",FALSE,1,"hapfrap",2018-03-09 03:56:23,FALSE,"971953489810042882","971957848262529024","14506208","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","peterzimmerman",0,FALSE,FALSE,NA,NA
"1851","bad enough that i have the flu but also cramps wth i don't deserve this",FALSE,0,NA,2018-03-09 03:56:21,FALSE,NA,"971957837571153920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jessica6_razo",0,FALSE,FALSE,NA,NA
"1852","im sick pls comment before the flu whips me out https://t.co/DkPTPEoHy7",FALSE,1,NA,2018-03-09 03:55:36,FALSE,NA,"971957648689156096",NA,"<a href=""https://curiouscat.me"" rel=""nofollow"">Curious Cat</a>","avkth",0,FALSE,FALSE,NA,NA
"1853","let me fuck u up on a spiritual level bby, you kno flu $train mad crazy",FALSE,1,NA,2018-03-09 03:55:14,FALSE,NA,"971957559652384768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","412RealRudeDood",0,FALSE,FALSE,NA,NA
"1854","My flu prevention article, Mind Body Health: Preventing the Flu Through Emotional Wellbeing..published in Best Self‚Ä¶ https://t.co/kRivtJPgGK",FALSE,0,NA,2018-03-09 03:54:55,TRUE,NA,"971957479461408768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MaureenM_Jones",0,FALSE,FALSE,NA,NA
"1855","ABC: Experts say flu shot potentially caused the flu epidemic (Shocker, in mainstream no less) https://t.co/TCZFo4FCvo via @Health Nut News",FALSE,0,NA,2018-03-09 03:53:57,FALSE,NA,"971957233679466496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TomElliottIII",0,FALSE,FALSE,NA,NA
"1856","After 3 days with a high fever and flu symptoms my caretaker has taken a Lovecraftian bent. Unable to defend myself‚Ä¶ https://t.co/JtFrtAoR7n",FALSE,0,NA,2018-03-09 03:53:47,TRUE,NA,"971957192017563649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Solryn",0,FALSE,FALSE,NA,NA
"1857","@JessKal_ Should've got the flu shot",FALSE,0,"JessKal_",2018-03-09 03:53:46,FALSE,"971925688260456448","971957190134185984","38283782","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JeeSee18",0,FALSE,FALSE,NA,NA
"1858","@LeopoldJody @TrutherUfo The Dr's here all think I'm nuts!and the people!at Walgreens mess with me about getting s‚Ä¶ https://t.co/mU2cBGeqmz",FALSE,1,"LeopoldJody",2018-03-09 03:53:16,TRUE,"971911979630723078","971957061700456448","846495750699790336","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MurderComplexGM",0,FALSE,FALSE,NA,NA
"1859","Influenza wreaks havoc  https://t.co/t7qUHeAAVg #vaccines #vaccineswork #fightflu",FALSE,0,NA,2018-03-09 03:53:09,FALSE,NA,"971957031606272000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","doritmi",0,FALSE,FALSE,NA,NA
"1860","Table 4abc:Sex- Adjusted Hazard Ratios for Influenza/Pneumonia, Septicemia, and Other Mortality https://t.co/zV43xd26dG",FALSE,0,NA,2018-03-09 03:53:00,FALSE,NA,"971956995266932736",NA,"<a href=""https://twitter.com/RPubsRecent"" rel=""nofollow"">RPubs Recent</a>","RPubsRecent",0,FALSE,FALSE,NA,NA
"1861","@treynolds_44 Man I think he‚Äôs finally healthy. He got one hell of a flu bug.",FALSE,0,"treynolds_44",2018-03-09 03:52:59,FALSE,"971956848097099776","971956991542349824","929865467044532224","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marcusapriest",0,FALSE,FALSE,NA,NA
"1862","Young men face higher risk for rare flu complication https://t.co/2pGIFGTFNr https://t.co/nbBxlmXipd",FALSE,0,NA,2018-03-09 03:52:58,FALSE,NA,"971956988094464000",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","jonkbrent",0,FALSE,FALSE,NA,NA
"1863","Didn't find out till today there are 10 ppl in my dorm with the flu, they need to tell us this send an email someth‚Ä¶ https://t.co/5c65asH7Ik",FALSE,0,NA,2018-03-09 03:52:48,TRUE,NA,"971956944952070144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Weirdo__",0,FALSE,FALSE,NA,NA
"1864","Going back to work tomorrow after being out all week with the flu is gonna suck but it‚Äôs payday &amp; my baby‚Äôs birthda‚Ä¶ https://t.co/1SuSoMzVEt",FALSE,0,NA,2018-03-09 03:52:46,TRUE,NA,"971956936785715200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iloveelephantss",0,FALSE,FALSE,NA,NA
"1865","Came home from hockey practice to a husband with the man flu. Ì†ΩÌπÑ",FALSE,3,NA,2018-03-09 03:52:25,FALSE,NA,"971956847761649665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","0neNonBlonde",0,FALSE,FALSE,NA,NA
"1866","Y‚Äôall as much as I hate the Flu, it kept me from regaining my weight loss Ì†ΩÌπÉ

Side note: The flu is out here destroy‚Ä¶ https://t.co/e6m40HvDoA",FALSE,2,NA,2018-03-09 03:52:13,TRUE,NA,"971956798377877504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ejibabay",0,FALSE,FALSE,NA,NA
"1867","@SecondLady Dear Karen, my disable son lost his Defense Contract business with no reason because of #SBA, based on‚Ä¶ https://t.co/WNB5U51YS9",FALSE,15,"SecondLady",2018-03-09 03:52:12,TRUE,NA,"971956795697643520","822127086194348032","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnnaEloyan1",12,FALSE,FALSE,NA,NA
"1868","I‚Äôm used to having no one there for me it‚Äôs made my relationship with myself stronger -flu $train",FALSE,0,NA,2018-03-09 03:52:04,FALSE,NA,"971956759249158144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","412RealRudeDood",0,FALSE,FALSE,NA,NA
"1869","You know I‚Äôm really sick when a new church baby is born and I have to tell the parents I can‚Äôt come do the blessing. #flu",FALSE,89,NA,2018-03-09 03:51:32,FALSE,NA,"971956625983488001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sarcasticluther",0,FALSE,FALSE,NA,NA
"1870","have had the flu all week but still had to work (: i hope everyone who got coffee from starbucks also gets the flu,‚Ä¶ https://t.co/KcLAKkksQJ",FALSE,1,NA,2018-03-09 03:51:30,TRUE,NA,"971956619117436928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thewesleigh79",0,FALSE,FALSE,NA,NA
"1871","If your child has a fever please take to the doctor before the 72 hr period thats according to my doctor best time‚Ä¶ https://t.co/rwtCjfyxxD",FALSE,0,NA,2018-03-09 03:51:17,TRUE,NA,"971956565099057152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OrdnaelFabian",0,FALSE,FALSE,NA,NA
"1872","Woo, turns out I have the flu and bronchitis. I got a double whammy",FALSE,2,NA,2018-03-09 03:51:16,FALSE,NA,"971956558493036544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TimberStars",0,FALSE,FALSE,NA,NA
"1873","@Taylorrfreshh I hope so. I just have the flu and it‚Äôs triggering my bronchitis to act up so it‚Äôs hard for me to breathe .",FALSE,0,"Taylorrfreshh",2018-03-09 03:51:10,FALSE,"971954799234043904","971956533746634752","50207487","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_pemr_",0,FALSE,FALSE,NA,NA
"1874","France - Lot-et-Garonne: 8,000 ducks preventively killed following a suspicion of bird flu in Montauriol‚Ä¶ https://t.co/a8pOYi8agE",FALSE,0,NA,2018-03-09 03:50:47,TRUE,NA,"971956438154338304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FluTrackers",0,FALSE,FALSE,NA,NA
"1875","@YOONOHGL ew it‚Äôs flu season get away FROM me",FALSE,0,"YOONOHGL",2018-03-09 03:50:42,FALSE,"971956347146260480","971956417543389185","959082645849362432","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JENKIMGL",0,FALSE,FALSE,NA,NA
"1876","@DoDFMR @MarlowBristow @JMVala_Trades Start with just keto diet. You will be amazed at energy levels, just get over initial ‚Äòflu‚Äô",FALSE,2,"DoDFMR",2018-03-09 03:50:35,FALSE,"971933571358306305","971956386278948864","1111449559","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","apttrader",0,FALSE,FALSE,NA,NA
"1877","New ‚ÄòAussie flu‚Äô pandemic warning https://t.co/vDEHYx8mVP",FALSE,0,NA,2018-03-09 03:50:27,FALSE,NA,"971956352691027968",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ShirLeyLiM84",0,FALSE,FALSE,NA,NA
"1878","@BMorganMusic Have you been tested for the flu?  The flu is really bad here in WA and everyone seems to think it's‚Ä¶ https://t.co/0H3NbRkt5m",FALSE,0,"BMorganMusic",2018-03-09 03:50:11,TRUE,"971952997294137349","971956285980594176","49837011","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shannamarie016",0,FALSE,FALSE,NA,NA
"1879","I think I have the flu Ì†æÌ¥í",FALSE,3,NA,2018-03-09 03:50:02,FALSE,NA,"971956247187611648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mariah_Nava",0,FALSE,FALSE,NA,NA
"1880","This cold/flu thing is not just a cold/flu thing. I need a new name for it b/c I am about one thermometer degree aw‚Ä¶ https://t.co/jQ6jLx1gtI",FALSE,4,NA,2018-03-09 03:49:29,TRUE,NA,"971956111900209152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChloesThinking",0,FALSE,FALSE,NA,NA
"1881","Flu experts call for new vaccines, drugs and diagnostics
https://t.co/tlmQ8VptuI",FALSE,0,NA,2018-03-09 03:49:29,FALSE,NA,"971956111246024704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thaiparampil",0,FALSE,FALSE,NA,NA
"1882","Doctor Blows Whistle on Flu Shot: 'It‚Äôs Designed to Spread Cancer' https://t.co/94LHo0DhXe",FALSE,0,NA,2018-03-09 03:49:24,FALSE,NA,"971956090400227331",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","GregDukesVM",0,FALSE,FALSE,NA,NA
"1883","I don‚Äôt know how it is that I got personal records last night since I‚Äôve had the flu .. but oh well‚ù§Ô∏è https://t.co/m7hPQgyEFk",FALSE,9,NA,2018-03-09 03:49:23,FALSE,NA,"971956087019659266",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_brooke_elaine",0,FALSE,FALSE,NA,NA
"1884","Think I got that flu maann",FALSE,0,NA,2018-03-09 03:49:04,FALSE,NA,"971956004983361536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ohhhii6798",0,FALSE,FALSE,NA,NA
"1885","""What happens in Vegas stays in Vegas""... except for the flu, it's coming with.",FALSE,6,NA,2018-03-09 03:49:01,FALSE,NA,"971955992249405440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TeBrink_21",0,FALSE,FALSE,NA,NA
"1886","I feel like a flu is coming after all those triaging. #itsbeenawhile",FALSE,0,NA,2018-03-09 03:48:23,FALSE,NA,"971955835441070082",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sharmsee",0,FALSE,FALSE,NA,NA
"1887","Can you feel it? You can see how things are getting worse.  Perilous times, strange weather, earthquakes in diverse‚Ä¶ https://t.co/8VpfNrauZC",FALSE,4,NA,2018-03-09 03:48:04,TRUE,NA,"971955752876339201",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","7SealsOfTheEnd",5,FALSE,FALSE,NA,NA
"1888","@OutsideTheStar The Vegas Flu doesn‚Äôt have A beer.",FALSE,1,"OutsideTheStar",2018-03-09 03:47:37,FALSE,"971946824301993984","971955639072145409","2211037898","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheVegasFlu",1,FALSE,FALSE,NA,NA
"1889","The flu flu, or the magic Johnson flu? https://t.co/xz69jr9OhM",FALSE,0,NA,2018-03-09 03:47:16,FALSE,NA,"971955552791089152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cardiii_e",1,FALSE,FALSE,NA,NA
"1890","@hazeledscorpio Got the flu again Ì†ΩÌ∏≠Ì†ΩÌ∏î",FALSE,0,"hazeledscorpio",2018-03-09 03:47:05,FALSE,"971951561940193283","971955507970826240","70212795","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jackieeealiseee",0,FALSE,FALSE,NA,NA
"1891","Got a flu shot then still got the flu Ì†ΩÌ∏∑Ì†æÌ¥îÌ†ΩÌ∏ë",FALSE,0,NA,2018-03-09 03:47:04,FALSE,NA,"971955501134163969",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Abby_Josta17",0,FALSE,FALSE,NA,NA
"1892","Thank you #AtlantaFX for 34 minutes every Thursday making me forget we got a dumbass president, the flu is killing‚Ä¶ https://t.co/1e2GtZbB8w",FALSE,5,NA,2018-03-09 03:46:31,TRUE,NA,"971955365289046016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MeelzTV",1,FALSE,FALSE,NA,NA
"1893","I thought I was catching hubby‚Äôs flu, because I was so damn cold. Shivers. Then I realized it was only 68 out. #hawaiiproblems #notsick Ì†ΩÌ∏Ç",FALSE,1,NA,2018-03-09 03:45:44,FALSE,NA,"971955166239862785",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","McDeelite",0,FALSE,FALSE,NA,NA
"1894","Is the flu epidemic over or are we all just dead?",FALSE,5,NA,2018-03-09 03:45:38,FALSE,NA,"971955140835139584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ClintsPenis",1,FALSE,FALSE,NA,NA
"1895","if i have the flu againÌ†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ∏≠Ì†ΩÌ∏≠",FALSE,0,NA,2018-03-09 03:45:34,FALSE,NA,"971955123290300417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","QueeenRob",0,FALSE,FALSE,NA,NA
"1896","I have the flu, Why does the universe hate me???",FALSE,0,NA,2018-03-09 03:45:28,FALSE,NA,"971955098426384385",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","just_keairah",0,FALSE,FALSE,NA,NA
"1897","Flu shot less than 20% effective for most common strain this season, scientists find ‚Ä¶ https://t.co/lExY7JQQPp ‚ûú‚Ä¶ https://t.co/xEfQGqT3nr",FALSE,0,NA,2018-03-09 03:44:39,TRUE,NA,"971954892607774721",NA,"<a href=""http://ruebot.net"" rel=""nofollow"">cbc_diff</a>","cbc_diff",0,FALSE,FALSE,NA,NA
"1898","@fox_worx Not yet, but havent been in the studio for a while due to flu! Will hit up one of the stores next week",FALSE,0,"fox_worx",2018-03-09 03:44:37,FALSE,"971547763690344448","971954887096446976","398309417","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ellinordilo",0,FALSE,FALSE,NA,NA
"1899","First time in my adult life I got a flu shot back in January and today i have the flu. What the fuck.",FALSE,1,NA,2018-03-09 03:44:33,FALSE,NA,"971954868825964544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TKoppe22",0,FALSE,FALSE,NA,NA
"1900","This flu will be the end of me",FALSE,0,NA,2018-03-09 03:44:25,FALSE,NA,"971954837335113731",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_drizzyjules",1,FALSE,FALSE,NA,NA
"1901","@dbongino Thank God I got my flu shot this year.",FALSE,0,"dbongino",2018-03-09 03:44:00,FALSE,"971804338422272005","971954730028228608","232901331","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jordanr222",0,FALSE,FALSE,NA,NA
"1902","So I‚Äôm dying and they can‚Äôt give me anything for it except ibuprofen for the pain. But at least it‚Äôs not the flu. Sooo I‚Äôm cool.",FALSE,0,NA,2018-03-09 03:43:54,FALSE,NA,"971954704833007616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Angiee_Garcia",0,FALSE,FALSE,NA,NA
"1903","Ugh, I believe I got the bronchial bug. I almost made it thru this flu season.",FALSE,0,NA,2018-03-09 03:43:42,FALSE,NA,"971954654216036355",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","franciscoevl",0,FALSE,FALSE,NA,NA
"1904","shouldn‚Äôt the flu be killing my appetite? why am i so fucking ravenous??",FALSE,0,NA,2018-03-09 03:43:36,FALSE,NA,"971954631507980290",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VegRecovery",0,FALSE,FALSE,NA,NA
"1905","Hey bitches I probably have flu",FALSE,1,NA,2018-03-09 03:43:27,FALSE,NA,"971954592043868162",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fallfeathers",0,FALSE,FALSE,NA,NA
"1906","Yes, dogs can get the flu, too https://t.co/CGUoBZeICK",FALSE,0,NA,2018-03-09 03:43:04,FALSE,NA,"971954494857609216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lieslleu",0,FALSE,FALSE,NA,NA
"1907","I somehow finally came down with the flu, I can‚Äôt remember being this sick in my current life. Please send prayers‚Ä¶ https://t.co/LjnuuwQo41",FALSE,0,NA,2018-03-09 03:43:02,TRUE,NA,"971954488524267521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","skylersimoneaux",0,FALSE,FALSE,NA,NA
"1908","@gadamson23 Dammn fuck that, that sounds awful. Thankfully I think I just have a cold, but like a shitty one where‚Ä¶ https://t.co/rdch8QJYT1",FALSE,1,"gadamson23",2018-03-09 03:42:59,TRUE,"971953089572777984","971954476658675713","516217727","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","code_yeezy",0,FALSE,FALSE,NA,NA
"1909","Can you keep my momma in your prayers tonight. This morning we were told she has the Flu virus &amp; with her Lupus it‚Äô‚Ä¶ https://t.co/mQvcuxZRIv",FALSE,9,NA,2018-03-09 03:42:35,TRUE,NA,"971954374749642752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sashacolleenxo",0,FALSE,FALSE,NA,NA
"1910","Wife had a stomach flu all day so it was daddy duty and hurriedly write when he isn't looking. https://t.co/g7Ug2iqIYK",FALSE,7,NA,2018-03-09 03:42:14,FALSE,NA,"971954284018384896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","David_Jagneaux",0,FALSE,FALSE,NA,NA
"1911","Michael Jordan had The Flu Game @BronzeBomber  had The Flu Fight #Bombzquad @BoxingEGO @BronzeBomber @ThaBoxingVoice  @godsboxing",FALSE,0,NA,2018-03-09 03:42:11,FALSE,NA,"971954271683072000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CurrencyMindset",0,FALSE,FALSE,NA,NA
"1912","I think I have the Keto flu Ì†æÌ¥¶Ì†ºÌøΩ‚Äç‚ôÄÔ∏èÌ†ΩÌ∏©",FALSE,0,NA,2018-03-09 03:42:00,FALSE,NA,"971954228834000896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","taneishadale",0,FALSE,FALSE,NA,NA
"1913","Animal Foundation taking precautions against dog flu in Las Vegas ‚Äì Las Vegas Review-Journal https://t.co/1jnPAL1EcV #vegas",FALSE,0,NA,2018-03-09 03:41:05,FALSE,NA,"971953995093770240",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","LasVegasMedia1",0,FALSE,FALSE,NA,NA
"1914","@jenfulwiler Hi Jennifer, my disable son lost his Defense Contract small business with no reason because of #SBA, b‚Ä¶ https://t.co/vDZfuk9d4U",FALSE,0,"jenfulwiler",2018-03-09 03:40:54,TRUE,NA,"971953952215285760","16794766","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnnaEloyan1",0,FALSE,FALSE,NA,NA
"1915","This damn flu and the amount of phlegm it‚Äôs producing are gonna be the death of me! Ì†æÌ¥ßÌ†ΩÌ∏∑Ì†ΩÌ≤Ä‚ò†Ô∏è",FALSE,0,NA,2018-03-09 03:40:47,FALSE,NA,"971953920653238272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","samtarayit",0,FALSE,FALSE,NA,NA
"1916","Having the flu suckeddd ass",FALSE,0,NA,2018-03-09 03:40:44,FALSE,NA,"971953908791693312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ftsuli",0,FALSE,FALSE,NA,NA
"1917","Do people even get the flu in California?",FALSE,0,NA,2018-03-09 03:40:21,FALSE,NA,"971953810460626944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","never99percent",0,FALSE,FALSE,NA,NA
"1918","Cough and flu :(((",FALSE,0,NA,2018-03-09 03:40:08,FALSE,NA,"971953756794273792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","malauramj",0,FALSE,FALSE,NA,NA
"1919","@ChurroRx Lol. I feel like the flu has been circulating the house for the whole month rather than twice, 2wks apart. https://t.co/9E2rbtvu0x",FALSE,1,"ChurroRx",2018-03-09 03:40:00,FALSE,"971952317560799232","971953722636070913","4846534203","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NurseyWho",0,FALSE,FALSE,NA,NA
"1920","Wisconsin woman forced to get flu shot or be fired, DOJ lawsuit claims https://t.co/wt9ZSrwA4u",FALSE,0,NA,2018-03-09 03:39:59,FALSE,NA,"971953719712669696",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","GPlutus",0,FALSE,FALSE,NA,NA
"1921","Acetaminophen overdosing common, especially in cold/flu¬†season https://t.co/fiSHgb7s8A",FALSE,0,NA,2018-03-09 03:39:45,FALSE,NA,"971953660665135104",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","AwesomeCapital",1,FALSE,FALSE,NA,NA
"1922","@WRAL The flu shots caused this problem . Do NOT get the flu shot .",FALSE,0,"WRAL",2018-03-09 03:39:38,FALSE,"971800985420038144","971953630936031232","14956372","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","mistrbrnt",0,FALSE,FALSE,NA,NA
"1923","my baby got the flu Ì†ΩÌ∏î",FALSE,0,NA,2018-03-09 03:39:26,FALSE,NA,"971953583137665025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","azora_kin",0,FALSE,FALSE,NA,NA
"1924","Mkay i just done my checkups and it's not really that bad. My continuous fever and headache was caused by fatigue a‚Ä¶ https://t.co/z8rdSP2NEt",FALSE,1,NA,2018-03-09 03:38:35,TRUE,NA,"971953366061363200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lynnalphax",0,FALSE,FALSE,NA,NA
"1925","@iTsJUSTTB12 walking bird flu man is doing jus fine in tht front office , y‚Äôall worry bout the playoff reconstructi‚Ä¶ https://t.co/J1uI9GHD7D",FALSE,0,"iTsJUSTTB12",2018-03-09 03:38:28,TRUE,"971952171099963392","971953338123141120","392363160","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PUGxGutta",0,FALSE,FALSE,NA,NA
"1926","@JellyfishNettle thank you.. my sister and her kids were visiting today and i have a Really hard time around childr‚Ä¶ https://t.co/MdxNaCNMXW",FALSE,1,"JellyfishNettle",2018-03-09 03:38:11,TRUE,"971943401313611776","971953266819964928","956040923145818112","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sweetlock_",0,FALSE,FALSE,NA,NA
"1927","@xAthenaBlazex Glad I was able to put that pretty smile back on your face before you lay your head down to bed.  I‚Ä¶ https://t.co/XTr7hpgvjW",FALSE,0,"xAthenaBlazex",2018-03-09 03:38:11,TRUE,"971951877578526720","971953266656411648","172748683","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dumpster812",0,FALSE,FALSE,NA,NA
"1928","@waltshaub Try sambucol (if it's the flu)!",FALSE,0,"waltshaub",2018-03-09 03:37:56,FALSE,"971842231509442561","971953205792903169","830908366377611266","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Daniell35883844",0,FALSE,FALSE,NA,NA
